Gene,2.5nM_DFB_A,2.5nM_DFB_B,2.5nM_Fe_A,2.5nM_Fe_B
Ga0401699_0290797_484_1779,34.80553315,11.86453203,0,0
Ga0401699_0291785_134_1702,32.25878682,48.53672196,5.007120838,3.43967191
Ga0401699_0292736_98_1774,42.44577213,47.45812813,3.576514884,0
Ga0401699_0293038_175_714,187.6103128,183.3609496,445.6337546,242.4968697
Ga0401699_0293324_1009_1725,22.92071695,24.80765789,2.861211908,0.859917978
Ga0401699_0293674_38_1771,80.64696705,71.1871922,16.45196847,7.739261798
Ga0401699_0294855_56_1468,14.43156252,8.62875057,1.430605954,0.859917978
Ga0401699_0296222_126_1766,20.37397062,3.235781464,0,0
Ga0401699_0297354_1_1677,44.14360302,44.22234667,5.722423815,7.739261798
Ga0401699_0297671_275_1627,50.08601111,42.06515903,63.66196494,97.17073147
Ga0401699_0298281_428_1759,331.9259381,270.7270491,0,8.599179776
Ga0401699_0298355_15_1583,14.43156252,43.14375285,4.291817861,6.019425843
Ga0401699_0298552_116_1723,44.99251846,33.43640846,0.715302977,0
Ga0401699_0299931_575_994,0,0,0,0
Ga0401699_0299936_1_1701,67.91323541,31.27922082,17.16727145,18.05827753
Ga0401699_0300296_1_1731,28.86312505,20.4932826,0,0
Ga0401699_0300412_264_1709,9.338069869,16.17890732,1.430605954,0
Ga0401699_0301030_174_1151,23.76963239,25.88625171,14.30605954,14.61860562
Ga0401699_0301795_1348_1752,525.478659,845.6175559,817.5913026,910.6531383
Ga0401699_0302761_10_1701,26.31637872,34.51500228,4.291817861,0.859917978
Ga0401699_0303524_49_1476,12.73373164,9.707344391,1.430605954,0
Ga0401699_0303611_237_1718,3.39566177,9.707344391,2.145908931,0
Ga0401699_0303838_625_1689,20.37397062,9.707344391,2.145908931,0
Ga0401699_0304294_17_1543,88.28720603,36.67218992,4.291817861,1.719835955
Ga0401699_0304362_26_1522,11.03590075,23.72906407,0,0
Ga0401699_0304781_22_1566,18.67613974,23.72906407,0,0
Ga0401699_0305324_293_1378,23.76963239,23.72906407,0,1.719835955
Ga0401699_0305427_1112_1678,11.03590075,7.550156749,0,1.719835955
Ga0401699_0306123_57_1469,76.40238984,132.66704,0.715302977,1.719835955
Ga0401699_0306167_28_1548,124.7905701,61.47984781,5.722423815,2.579753933
Ga0401699_0306355_3_1739,133.2797245,62.55844163,2.145908931,0.859917978
Ga0401699_0309056_2_1570,60.27299643,108.9379759,126.6086269,135.8670405
Ga0401699_0310500_263_1453,50.08601111,11.86453203,7.153029769,2.579753933
Ga0401699_0312377_1_1725,16.97830885,6.471562927,0,0
Ga0401699_0313036_120_1667,3.39566177,0,0,0
Ga0401699_0314345_18_1466,17.8272243,18.33609496,5.007120838,0.859917978
Ga0401699_0314834_875_1717,0,0,0.715302977,0
Ga0401699_0314926_369_1700,9.338069869,9.707344391,0,0
Ga0401699_0318210_252_1655,113.7546693,62.55844163,4.291817861,1.719835955
Ga0401699_0318457_102_1469,146.0134561,154.2389164,308.295583,466.9354618
Ga0401699_0318706_273_1430,4.244577213,6.471562927,10.01424168,1.719835955
Ga0401699_0319301_33_1163,31.40987138,12.94312585,0,0
Ga0401699_0320079_99_1454,12.73373164,26.96484553,2.145908931,1.719835955
Ga0401699_0322688_3_1460,153.6536951,10.78593821,0.715302977,0
Ga0401699_0323212_113_1696,92.53178325,84.13031806,10.01424168,6.879343821
Ga0401699_0323417_514_1698,173.1787503,249.1551727,2.145908931,7.739261798
Ga0401699_0324884_103_1650,23.76963239,17.25750114,3.576514884,2.579753933
Ga0401699_0325412_204_1598,14.43156252,7.550156749,0,0.859917978
Ga0401699_0325857_171_1610,6.791323541,28.04343935,0.715302977,6.019425843
Ga0401699_0325871_1_1692,52.63275744,26.96484553,0,0
Ga0401699_0326527_14_1651,143.4667098,105.7021945,22.17439228,24.93762135
Ga0401699_0327554_30_1688,33.9566177,15.1003135,0,0
Ga0401699_0328333_3_1646,203.7397062,129.4312585,10.72954465,4.299589888
Ga0401699_0328656_533_1588,15.28047797,59.32266017,2.861211908,1.719835955
Ga0401699_0329074_73_1446,22.92071695,36.67218992,0,3.43967191
Ga0401699_0329601_341_1594,10.18698531,12.94312585,2.861211908,0.859917978
Ga0401699_0331218_1202_1678,36.50336403,37.75078374,1.430605954,1.719835955
Ga0401699_0331218_35_1093,976.252759,1270.583521,41.48757266,39.55622697
Ga0401699_0332534_261_572,42.44577213,17.25750114,111.5872644,187.4621191
Ga0401699_0333301_37_1674,50.93492656,12.94312585,0,0
Ga0401699_0335336_437_1660,179.9700738,189.8325125,7.153029769,8.599179776
Ga0401699_0336412_178_1536,1.697830885,11.86453203,0,0
Ga0401699_0336756_13_1665,6.791323541,11.86453203,0,0
Ga0401699_0338158_1138_1662,102.7187686,130.5098524,16.45196847,26.65745731
Ga0401699_0338992_313_1434,160.4450187,207.0900137,14.30605954,15.4785236
Ga0401699_0340670_85_1656,64.51757364,110.0165698,671.6694953,822.0815866
Ga0401699_0342499_217_1107,50.93492656,23.72906407,4.291817861,0
Ga0401699_0343075_216_833,21.22288607,16.17890732,60.08545006,92.87114158
Ga0401699_0343383_3_1649,881.1742294,625.5844163,28.61211908,24.93762135
Ga0401699_0344410_1_621,337.0194307,239.4478283,1.430605954,3.43967191
Ga0401699_0344550_547_1605,16.12939341,21.57187642,0.715302977,1.719835955
Ga0401699_0344842_132_1262,46.69034934,64.71562927,5.007120838,5.159507865
Ga0401699_0346514_1_1410,2.546746328,3.235781464,0,0
Ga0401699_0346621_1_1455,170.632004,202.7756384,27.18151312,34.3967191
Ga0401699_0346820_1_1554,311.5519674,202.7756384,3.576514884,5.159507865
Ga0401699_0346821_47_1642,16.12939341,7.550156749,0,0
Ga0401699_0347246_412_1641,458.414339,428.201747,14.30605954,24.93762135
Ga0401699_0349180_24_1493,16.97830885,23.72906407,0,0
Ga0401699_0349289_209_1588,0,0,0,0
Ga0401699_0351101_333_1397,25.46746328,30.20062699,92.989387,113.509173
Ga0401699_0351820_938_1183,17.8272243,34.51500228,125.178021,79.97237192
Ga0401699_0351991_24_1418,9.338069869,15.1003135,1.430605954,0
Ga0401699_0352695_440_1111,225.8115077,143.4529782,0,2.579753933
Ga0401699_0352730_26_1594,57.7262501,64.71562927,3.576514884,8.599179776
Ga0401699_0353473_4_792,225.8115077,281.5129873,1395.556108,1964.912579
Ga0401699_0353694_244_1617,52.63275744,34.51500228,0,1.719835955
Ga0401699_0354279_188_1600,17.8272243,9.707344391,0,4.299589888
Ga0401699_0354332_190_1569,0,0,0,0
Ga0401699_0354449_98_1582,197.7972981,187.6753249,9.2989387,8.599179776
Ga0401699_0355171_27_1583,117.1503311,75.50156749,0,0
Ga0401699_0356456_52_1542,199.495129,200.6184508,26.46621015,25.79753933
Ga0401699_0361149_555_1277,23.76963239,29.12203317,82.97514532,136.7269584
Ga0401699_0361927_103_1425,40.74794125,33.43640846,0.715302977,0.859917978
Ga0401699_0362766_834_1610,50.08601111,55.00828488,0,0
Ga0401699_0362966_179_1606,124.7905701,107.8593821,0.715302977,1.719835955
Ga0401699_0364330_56_1606,140.071048,45.30094049,1.430605954,0
Ga0401699_0365772_3_1598,9.338069869,8.62875057,0,0.859917978
Ga0401699_0367353_891_1553,26.31637872,29.12203317,0,0
Ga0401699_0367662_114_1517,25.46746328,18.33609496,1.430605954,1.719835955
Ga0401699_0368438_188_1594,53.48167289,94.91625627,153.79014,215.8394124
Ga0401699_0369608_5_1594,227.5093386,264.2554862,2.861211908,1.719835955
Ga0401699_0372551_94_1440,841.2752036,565.1831623,40.05696671,32.67688315
Ga0401699_0374168_272_1552,12.73373164,6.471562927,50.78651136,86.85171574
Ga0401699_0375189_1_1494,10.18698531,9.707344391,0.715302977,0
Ga0401699_0375190_1_1494,25.46746328,10.78593821,0,0
Ga0401699_0376137_98_1156,9813.462517,13039.1207,93.70468997,112.6492551
Ga0401699_0376544_2_1168,814.1099095,740.9939552,55.07832922,33.53680113
Ga0401699_0376584_165_1526,0,0,2.145908931,0
Ga0401699_0377774_2_1579,36.50336403,62.55844163,122.316809,113.509173
Ga0401699_0378259_49_1578,109.5100921,47.45812813,0,0
Ga0401699_0378981_57_1433,16.97830885,9.707344391,0,0
Ga0401699_0380456_324_1379,84.04262882,92.75906863,19.31318038,22.35786742
Ga0401699_0380560_57_1493,30.56095593,24.80765789,0.715302977,4.299589888
Ga0401699_0380694_2_1573,16.12939341,3.235781464,0,0
Ga0401699_0380806_201_1397,107.8122612,129.4312585,17.88257442,6.879343821
Ga0401699_0381570_103_1491,23.76963239,10.78593821,0,0
Ga0401699_0383438_55_1389,16.12939341,8.62875057,0,0
Ga0401699_0384111_143_1546,87.43829059,75.50156749,13.59075656,10.31901573
Ga0401699_0384233_17_1567,16.97830885,12.94312585,0,0
Ga0401699_0385780_40_1386,102.7187686,102.466413,1.430605954,0
Ga0401699_0386615_106_1485,17.8272243,18.33609496,0,0
Ga0401699_0387868_299_1555,69.6110663,104.6236007,1005.000683,1140.251238
Ga0401699_0390155_145_1506,11.03590075,12.94312585,0,0
Ga0401699_0391078_70_1554,42.44577213,29.12203317,2.145908931,1.719835955
Ga0401699_0392074_2_1552,42.44577213,34.51500228,6.437726792,10.31901573
Ga0401699_0393041_348_1499,6.791323541,16.17890732,0,0
Ga0401699_0393807_4_1272,48.38818023,48.53672196,0,0
Ga0401699_0397003_3_1433,55.17950377,71.1871922,6.437726792,5.159507865
Ga0401699_0399039_96_1445,8.489154426,17.25750114,1.430605954,0.859917978
Ga0401699_0400292_184_1368,37.35227948,31.27922082,0,0
Ga0401699_0400723_85_1425,3.39566177,5.392969106,125.8933239,116.948845
Ga0401699_0400933_935_1348,21.22288607,22.65047025,2.145908931,3.43967191
Ga0401699_0404038_41_1375,26.31637872,17.25750114,0,0
Ga0401699_0404692_129_1496,24.61854784,16.17890732,0,4.299589888
Ga0401699_0406323_40_1413,282.6888424,244.8407974,7.153029769,6.879343821
Ga0401699_0406738_3_1457,32.25878682,53.92969106,2.861211908,1.719835955
Ga0401699_0406744_59_1363,27.16529416,30.20062699,2.145908931,2.579753933
Ga0401699_0410583_38_1399,49.23709567,33.43640846,0,0
Ga0401699_0410844_2_1462,242.7898166,174.732199,0,3.43967191
Ga0401699_0412139_2_202,11.03590075,34.51500228,1.430605954,0
Ga0401699_0413613_253_1509,24.61854784,22.65047025,70.09969174,73.95294607
Ga0401699_0413724_298_1428,0,0,0,0
Ga0401699_0416335_3_398,28.86312505,6.471562927,150.9289281,90.29138765
Ga0401699_0416866_15_1091,643.4779055,748.5441119,1578.67367,1825.605866
Ga0401699_0418835_134_1456,49.23709567,45.30094049,0.715302977,0
Ga0401699_0418939_130_1419,38.20119492,29.12203317,5.722423815,3.43967191
Ga0401699_0419192_29_1390,0.848915443,1.078593821,0.715302977,3.43967191
Ga0401699_0421329_301_1458,42.44577213,28.04343935,35.04984587,59.33434045
Ga0401699_0422073_126_1439,8.489154426,6.471562927,1.430605954,0
Ga0401699_0422976_3_1379,12.73373164,5.392969106,0,0
Ga0401699_0423710_3_1343,141.7688789,159.6318855,16.45196847,15.4785236
Ga0401699_0425014_343_1083,6.791323541,12.94312585,0,0
Ga0401699_0426009_997_1452,33.9566177,39.90797139,79.39863044,88.57155169
Ga0401699_0429669_2_1486,36.50336403,15.1003135,3.576514884,0
Ga0401699_0430756_96_1475,22.07180151,39.90797139,0,2.579753933
Ga0401699_0432462_182_1447,46.69034934,49.61531578,0.715302977,2.579753933
Ga0401699_0432768_32_1483,5.942408098,12.94312585,0,0
Ga0401699_0433323_350_1411,61.97082731,35.5935961,0.715302977,0.859917978
Ga0401699_0433596_97_1440,4.244577213,10.78593821,0,0
Ga0401699_0435222_1180_1344,211.3799452,311.7136143,8.583635723,3.43967191
Ga0401699_0435389_448_1476,0,21.57187642,42.20287564,347.4068629
Ga0401699_0435942_48_1010,19.52505518,15.1003135,0,0
Ga0401699_0438070_56_1423,217.3223533,117.5667265,3.576514884,3.43967191
Ga0401699_0440156_1_1227,24.61854784,52.85109724,108.7260525,124.6881067
Ga0401699_0442148_299_1465,120.5459929,105.7021945,6.437726792,6.879343821
Ga0401699_0443311_1_1464,47.53926479,30.20062699,2.145908931,1.719835955
Ga0401699_0445245_110_1387,14.43156252,33.43640846,2.861211908,1.719835955
Ga0401699_0446512_1_1224,267.4083644,243.7622036,27.18151312,28.37729326
Ga0401699_0447277_378_1436,53.48167289,50.6939096,4.291817861,1.719835955
Ga0401699_0448153_207_1388,126.488401,92.75906863,7.153029769,11.17893371
Ga0401699_0448959_236_1348,15.28047797,12.94312585,0,0
Ga0401699_0449724_41_1291,22.07180151,31.27922082,5.722423815,0.859917978
Ga0401699_0450296_31_1179,125.6394855,147.7673535,2.145908931,2.579753933
Ga0401699_0452389_77_1444,67.91323541,80.89453659,25.03560419,43.85581686
Ga0401699_0452798_8_1396,19.52505518,22.65047025,204.5766514,306.990718
Ga0401699_0453890_3_1235,423.6088059,482.1314381,0.715302977,0.859917978
Ga0401699_0453955_65_1378,4.244577213,7.550156749,0,0
Ga0401699_0454141_179_1312,125.6394855,61.47984781,5.007120838,3.43967191
Ga0401699_0455717_292_1446,34.80553315,33.43640846,0,1.719835955
Ga0401699_0455747_3_1361,171.4809194,186.5967311,13.59075656,13.75868764
Ga0401699_0459576_144_1166,114.6035848,121.8811018,1.430605954,8.599179776
Ga0401699_0459974_3_1406,107.8122612,51.77250342,46.4946935,42.1359809
Ga0401699_0460092_235_1365,0,0,2.145908931,1.719835955
Ga0401699_0465123_214_1155,16.97830885,26.96484553,3.576514884,6.019425843
Ga0401699_0465773_3_1430,45.8414339,23.72906407,0,0.859917978
Ga0401699_0465868_474_680,44.14360302,113.2523512,139.4840805,161.6645798
Ga0401699_0466150_1044_1430,214.775607,252.3909542,5.007120838,4.299589888
Ga0401699_0467104_1047_1430,314.9476292,285.8273626,17.88257442,19.77811348
Ga0401699_0467633_24_821,82.34479793,31.27922082,0.715302977,0.859917978
Ga0401699_0468812_31_1182,16.12939341,11.86453203,0,0
Ga0401699_0470591_32_1423,33.10770226,34.51500228,2.145908931,2.579753933
Ga0401699_0470936_1_1419,43.29468757,21.57187642,0,0
Ga0401699_0472774_37_1221,279.2931806,170.4178238,1.430605954,7.739261798
Ga0401699_0473585_28_273,34.80553315,62.55844163,13.59075656,21.49794944
Ga0401699_0475088_66_1412,17.8272243,10.78593821,0,4.299589888
Ga0401699_0475544_60_1343,452.4719309,278.2772059,9.2989387,8.599179776
Ga0401699_0476920_1150_1377,28.86312505,39.90797139,5.722423815,3.43967191
Ga0401699_0478542_1_1413,131.5818936,103.5450068,0,0.859917978
Ga0401699_0478643_2_1411,48.38818023,18.33609496,145.2065043,197.7811348
Ga0401699_0479403_105_1238,72.15781262,138.0600091,102.2883257,140.1666303
Ga0401699_0481270_83_913,9.338069869,6.471562927,102.2883257,91.15130562
Ga0401699_0481998_199_1242,117.9992465,147.7673535,0,0
Ga0401699_0483453_145_531,49.23709567,52.85109724,152.3595341,102.3302393
Ga0401699_0484972_1_1290,156.2004414,355.935961,329.0393694,313.8700618
Ga0401699_0484981_232_1404,308.1563057,312.7922082,81.54453937,76.5327
Ga0401699_0487089_77_1306,26.31637872,24.80765789,3.576514884,0.859917978
Ga0401699_0487937_34_1203,24.61854784,62.55844163,82.25984234,113.509173
Ga0401699_0488242_77_1183,29.71204049,24.80765789,0.715302977,2.579753933
Ga0401699_0489156_8_1240,51.783842,22.65047025,0,0
Ga0401699_0489614_773_1321,6.791323541,6.471562927,55.07832922,36.97647304
Ga0401699_0489788_638_1393,8.489154426,11.86453203,0,1.719835955
Ga0401699_0490596_1_795,20.37397062,22.65047025,130.9004448,186.6022011
Ga0401699_0493197_3_1391,119.6970774,84.13031806,2.861211908,1.719835955
Ga0401699_0495102_131_1390,35.65444859,32.35781464,0,0
Ga0401699_0495366_1_1389,115.4525002,40.98656521,2.861211908,3.43967191
Ga0401699_0495663_114_1379,11.03590075,9.707344391,1.430605954,0.859917978
Ga0401699_0496027_282_1334,46.69034934,69.03000456,0,5.159507865
Ga0401699_0497296_91_1386,24.61854784,15.1003135,0,0
Ga0401699_0498814_237_1367,281.839927,287.9845503,319.0251277,484.1338214
Ga0401699_0500311_1124_1381,498.3133648,363.4861178,21.45908931,28.37729326
Ga0401699_0501139_2_676,1484.753109,1606.0262,39.34166373,42.99589888
Ga0401699_0501440_26_1357,89.13612148,87.36609952,1.430605954,2.579753933
Ga0401699_0501820_53_1108,23.76963239,11.86453203,0.715302977,0.859917978
Ga0401699_0504254_11_1375,25.46746328,17.25750114,0,0
Ga0401699_0505813_319_516,87.43829059,154.2389164,6.437726792,8.599179776
Ga0401699_0506770_1_1374,24.61854784,23.72906407,0,0
Ga0401699_0507035_20_439,4.244577213,16.17890732,97.99650783,81.69220787
Ga0401699_0507248_838_1371,55.17950377,37.75078374,7.868332746,1.719835955
Ga0401699_0508358_309_1370,1.697830885,1.078593821,3.576514884,0
Ga0401699_0508625_28_1161,23.76963239,7.550156749,0,0
Ga0401699_0509235_27_1238,28.86312505,30.20062699,6.437726792,3.43967191
Ga0401699_0509956_583_1368,374.3717102,285.8273626,2.861211908,3.43967191
Ga0401699_0512985_2_1366,65.36648908,35.5935961,0,0
Ga0401699_0513982_1_1209,55.17950377,56.0868787,0,0
Ga0401699_0517022_2_1213,102.7187686,78.73734895,11.44484763,7.739261798
Ga0401699_0517293_3_1199,38.20119492,12.94312585,0,0
Ga0401699_0518214_60_1283,28.01420961,21.57187642,0,0
Ga0401699_0519422_3_1118,35.65444859,34.51500228,3.576514884,0.859917978
Ga0401699_0519949_120_1355,24.61854784,15.1003135,0,0
Ga0401699_0520702_90_1319,15.28047797,19.41468878,105.8648406,146.1860562
Ga0401699_0521642_65_1198,56.87733466,52.85109724,82.25984234,134.1472045
Ga0401699_0524056_6_698,33.10770226,14.02171968,4.291817861,7.739261798
Ga0401699_0524601_1_1332,36.50336403,11.86453203,0,0
Ga0401699_0525139_2_1234,30.56095593,34.51500228,7.868332746,4.299589888
Ga0401699_0525701_234_488,41.59685669,29.12203317,86.5516602,144.4662202
Ga0401699_0525905_1_1305,93.38069869,77.65875513,10.72954465,4.299589888
Ga0401699_0526107_3_1304,250.4300556,243.7622036,5.722423815,10.31901573
Ga0401699_0527550_2_1345,34.80553315,17.25750114,4.291817861,12.03885169
Ga0401699_0528575_41_1336,21.22288607,25.88625171,0,0
Ga0401699_0530643_26_1321,116.3014156,147.7673535,2.861211908,7.739261798
Ga0401699_0530720_192_1250,86.58937515,81.97313041,10.01424168,11.17893371
Ga0401699_0531639_66_1316,10.18698531,19.41468878,15.73666549,5.159507865
Ga0401699_0532145_508_1281,270.8040262,332.2068969,13.59075656,12.89876966
Ga0401699_0535093_12_920,49.23709567,39.90797139,3.576514884,7.739261798
Ga0401699_0535906_49_1293,443.133861,564.1045685,111.5872644,118.6686809
Ga0401699_0538755_52_1305,20.37397062,14.02171968,3.576514884,4.299589888
Ga0401699_0538815_1035_1187,51.783842,166.1034485,1.430605954,2.579753933
Ga0401699_0539252_2_1312,63.6686582,26.96484553,0.715302977,6.879343821
Ga0401699_0540669_3_1082,168.0852576,177.9679805,363.3739123,570.9855371
Ga0401699_0541423_3_1331,170.632004,79.81594277,2.861211908,1.719835955
Ga0401699_0541748_3_1262,19.52505518,5.392969106,3.576514884,0.859917978
Ga0401699_0542663_234_1292,50.93492656,32.35781464,0,0
Ga0401699_0546060_21_1265,68.76215085,39.90797139,10.01424168,11.17893371
Ga0401699_0547401_3_1169,21.22288607,26.96484553,0,0
Ga0401699_0547702_437_928,34.80553315,25.88625171,104.4342346,109.2095832
Ga0401699_0548394_49_1320,8.489154426,11.86453203,0,0
Ga0401699_0549208_27_1313,33.10770226,39.90797139,0,0
Ga0401699_0549900_20_1276,4.244577213,7.550156749,57.22423815,92.87114158
Ga0401699_0551810_105_1268,14.43156252,18.33609496,0,0
Ga0401699_0553205_3_1193,26.31637872,15.1003135,0,0
Ga0401699_0555485_3_1292,46.69034934,55.00828488,2.145908931,7.739261798
Ga0401699_0556138_217_1242,26.31637872,32.35781464,0,0
Ga0401699_0557897_34_1092,29.71204049,18.33609496,0,0.859917978
Ga0401699_0558684_317_1240,33.9566177,63.63703545,9.2989387,6.879343821
Ga0401699_0559549_72_1304,269.1061953,264.2554862,6.437726792,2.579753933
Ga0401699_0560973_1_396,297.1204049,522.0394095,7.153029769,11.17893371
Ga0401699_0564067_358_1002,11.8848162,24.80765789,160.2278668,138.4467944
Ga0401699_0564565_10_1206,65.36648908,47.45812813,7.153029769,4.299589888
Ga0401699_0568775_258_1193,31.40987138,56.0868787,55.07832922,98.03064944
Ga0401699_0568898_14_250,709.69331,910.3331851,7.868332746,12.89876966
Ga0401699_0571881_25_1293,38.20119492,30.20062699,3.576514884,5.159507865
Ga0401699_0572366_526_1293,100.1720222,51.77250342,7.868332746,7.739261798
Ga0401699_0572977_23_1156,97.6252759,49.61531578,7.153029769,12.03885169
Ga0401699_0574759_687_1292,8.489154426,32.35781464,57.22423815,79.11245394
Ga0401699_0575331_1_1290,11.03590075,19.41468878,0.715302977,0.859917978
Ga0401699_0575637_179_1291,16.97830885,14.02171968,0,0
Ga0401699_0580767_609_1061,163.8406804,166.1034485,330.4699753,410.1808753
Ga0401699_0580767_7_474,168.9341731,142.3743844,312.5874009,421.359809
Ga0401699_0580972_209_1249,9.338069869,4.314375285,0,0
Ga0401699_0581076_16_1284,1.697830885,8.62875057,28.61211908,49.8752427
Ga0401699_0582784_76_501,15.28047797,8.62875057,5.007120838,0
Ga0401699_0582809_191_946,95.07852957,84.13031806,15.73666549,14.61860562
Ga0401699_0583809_60_1040,16.12939341,29.12203317,5.007120838,0.859917978
Ga0401699_0583841_2_778,43.29468757,35.5935961,0,0
Ga0401699_0584045_21_491,38.20119492,52.85109724,163.0890787,104.9099933
Ga0401699_0585010_1_786,36.50336403,15.1003135,0,0
Ga0401699_0585976_67_789,5.942408098,8.62875057,0,0
Ga0401699_0586086_123_1277,13.58264708,14.02171968,0,0
Ga0401699_0588355_3_1277,60.27299643,83.05172424,6.437726792,15.4785236
Ga0401699_0590635_46_1272,27.16529416,52.85109724,0,0
Ga0401699_0591626_457_1224,18.67613974,28.04343935,4.291817861,1.719835955
Ga0401699_0592431_1_1164,124.7905701,161.7890732,351.9290646,487.5734933
Ga0401699_0593085_2_1270,445.6806074,345.1500228,0.715302977,0
Ga0401699_0595644_390_1166,269.9551108,198.4612631,0,1.719835955
Ga0401699_0595866_994_1179,17.8272243,63.63703545,65.0925709,99.7504854
Ga0401699_0597549_39_1088,42.44577213,40.98656521,0,1.719835955
Ga0401699_0600440_16_1263,0.848915443,2.157187642,40.77226968,76.5327
Ga0401699_0601172_36_1262,22.07180151,18.33609496,0.715302977,2.579753933
Ga0401699_0601591_4_1263,104.4165994,44.22234667,0.715302977,2.579753933
Ga0401699_0602965_2_361,40.74794125,113.2523512,4.291817861,0
Ga0401699_0603145_288_1259,80.64696705,106.7807883,7.868332746,10.31901573
Ga0401699_0605790_122_1258,319.1922064,258.8625171,0,0
Ga0401699_0608757_170_811,17.8272243,16.17890732,4.291817861,2.579753933
Ga0401699_0611354_107_1207,21.22288607,9.707344391,0,0
Ga0401699_0611508_761_1177,55.17950377,47.45812813,0,0
Ga0401699_0612038_509_1168,170.632004,104.6236007,4.291817861,0
Ga0401699_0616004_290_1246,203.7397062,106.7807883,0.715302977,7.739261798
Ga0401699_0617212_1_1245,22.92071695,37.75078374,5.007120838,9.459097753
Ga0401699_0617312_264_1091,221.5669305,226.5047025,1.430605954,0
Ga0401699_0619430_72_1139,9.338069869,10.78593821,0,0
Ga0401699_0622687_83_1234,54.33058833,16.17890732,0,0
Ga0401699_0624358_3_1238,34.80553315,12.94312585,0,0
Ga0401699_0625196_816_1229,631.5930893,519.8822218,20.74378633,24.07770337
Ga0401699_0627709_59_1114,33.9566177,39.90797139,0,0
Ga0401699_0627904_1_1233,39.8990258,39.90797139,82.97514532,102.3302393
Ga0401699_0628577_651_1235,24.61854784,49.61531578,311.8720979,379.2238281
Ga0401699_0629602_548_1165,16.97830885,11.86453203,0,4.299589888
Ga0401699_0630716_331_1182,7.640238984,3.235781464,56.50893517,65.3537663
Ga0401699_0631145_1_1209,55.17950377,67.95141074,1.430605954,0
Ga0401699_0631805_87_1232,748.7434204,683.8284827,43.63348159,73.09302809
Ga0401699_0635019_27_1088,25.46746328,22.65047025,0,0.859917978
Ga0401699_0636725_66_941,13.58264708,17.25750114,2.145908931,3.43967191
Ga0401699_0636992_54_614,20.37397062,7.550156749,0,0
Ga0401699_0637564_208_969,38.20119492,18.33609496,0,0
Ga0401699_0645069_1_1218,78.10022072,135.9028215,222.4592258,242.4968697
Ga0401699_0645414_91_1206,16.97830885,23.72906407,0,0
Ga0401699_0645876_1_1218,81.49588249,70.10859838,1.430605954,1.719835955
Ga0401699_0646734_535_987,49.23709567,46.37953431,2.145908931,0
Ga0401699_0647968_2_1216,13.58264708,32.35781464,2.145908931,2.579753933
Ga0401699_0648351_3_1211,43.29468757,36.67218992,5.722423815,6.879343821
Ga0401699_0651186_1_1212,11.8848162,7.550156749,0.715302977,2.579753933
Ga0401699_0651827_39_1187,11.8848162,4.314375285,0,0
Ga0401699_0652015_48_1211,42.44577213,60.40125399,0.715302977,3.43967191
Ga0401699_0652660_234_1163,44.99251846,159.6318855,221.7439228,186.6022011
Ga0401699_0653744_1_978,154.5026106,106.7807883,4.291817861,5.159507865
Ga0401699_0654703_3_1142,101.8698531,40.98656521,0,0.859917978
Ga0401699_0654844_669_1118,33.10770226,52.85109724,99.42711379,73.09302809
Ga0401699_0655343_613_798,15.28047797,14.02171968,60.08545006,55.89466854
Ga0401699_0656406_166_1170,4.244577213,4.314375285,0,0
Ga0401699_0657759_29_1207,9.338069869,8.62875057,0,0
Ga0401699_0657804_163_1137,12.73373164,4.314375285,0,0
Ga0401699_0658650_65_853,11.8848162,4.314375285,0,0
Ga0401699_0659121_2_1195,23.76963239,32.35781464,151.6442311,183.1625292
Ga0401699_0663211_274_1077,6.791323541,12.94312585,120.8862031,118.6686809
Ga0401699_0665634_143_1198,97.6252759,83.05172424,2.145908931,2.579753933
Ga0401699_0666770_19_963,3.39566177,1.078593821,54.36302624,30.09712922
Ga0401699_0672394_118_1164,38.20119492,48.53672196,0,0
Ga0401699_0672822_1_891,3629.113517,2825.915812,671.6694953,931.2911697
Ga0401699_0676656_429_986,9.338069869,14.02171968,105.8648406,111.7893371
Ga0401699_0677951_2_1051,417.6663978,449.7736235,17.88257442,21.49794944
Ga0401699_0678523_3_1187,8.489154426,11.86453203,0,0
Ga0401699_0678976_3_1022,34.80553315,14.02171968,0,0
Ga0401699_0681823_1_1185,197.7972981,296.6133008,7.153029769,9.459097753
Ga0401699_0682521_232_1158,25.46746328,21.57187642,0,0
Ga0401699_0683783_44_1183,185.9124819,176.8893867,17.88257442,13.75868764
Ga0401699_0688265_20_904,5.093492656,9.707344391,0,0
Ga0401699_0689597_47_1177,95.07852957,48.53672196,5.007120838,3.43967191
Ga0401699_0694322_45_1100,67.06431997,48.53672196,0,0.859917978
Ga0401699_0694846_119_1084,14.43156252,9.707344391,26.46621015,45.57565281
Ga0401699_0695877_3_1163,107.8122612,145.6101659,8.583635723,14.61860562
Ga0401699_0698058_1_1134,290.3290814,55.00828488,2.861211908,1.719835955
Ga0401699_0698421_20_1168,17.8272243,17.25750114,0,0
Ga0401699_0698528_5_1168,489.8242104,563.0259747,12.16015061,9.459097753
Ga0401699_0698763_1_972,44.14360302,23.72906407,0,0
Ga0401699_0700227_34_834,20.37397062,18.33609496,0,0
Ga0401699_0706468_3_1148,23.76963239,16.17890732,0,0
